dN	dS
0.17430	1.21210
0.03670	0.78950
0.03870	0.54010
0.22830	0.72840
0.13020	0.45400
0.05920	0.52610
0.04950	0.32680
0.23810	0.64600
0.00610	0.48560
0.19670	0.99450
0.04050	0.73030
0.06010	0.45820
0.05450	0.93910
0.16490	0.74210
0.11180	0.64510
0.06360	1.47180
0.03550	0.63860
0.01020	0.48070
0.11290	0.96360
0.02960	0.58590
0.30320	0.45430
0.00000	3.28080
0.00000	3.50740
0.17870	0.50560
0.12780	0.47840
0.05680	0.82890
0.02220	0.70340
0.39350	0.50480
0.18010	0.58260
0.01170	0.47160
0.08170	0.54370
0.03670	0.48270
0.10510	0.74530
0.04340	1.33290
0.17020	1.50660
0.18950	0.64450
0.00640	0.33010
0.02180	0.40000
0.07270	0.73830
0.05000	0.62210
0.16030	1.25900
0.01630	0.38550
0.13890	0.63230
0.02900	0.34630
0.13370	0.60320
0.06980	0.65630
0.11550	0.50030
0.02300	0.49310
0.01430	0.96700
0.38450	1.13960
	
0.24030	0.53490
0.07560	0.55120
0.07110	0.70750
0.15650	0.86410
0.10930	0.86180
0.09810	0.77680
0.00720	1.68770
0.05880	0.54060
0.01190	0.34610
0.17160	65.46590
0.12110	0.64350
0.07630	0.90490
1.37860	2.17830
0.03540	0.94450
0.14220	0.77050
0.30910	0.74280
0.01520	0.51290
0.06250	0.44310
0.04640	1.00620
0.00870	0.39240
0.04920	0.43920
0.06890	0.66320
0.08430	0.36850
0.01060	0.34170
0.00800	0.47560
0.06250	0.57870
0.01940	0.56220
0.00830	0.25440
0.10370	0.38940
0.48510	1.58060
0.00430	0.43000
0.23010	0.86240
0.23010	0.86240
0.15500	0.71780
0.16490	0.53330
0.00670	0.23210
0.07180	0.57790
0.20500	0.88840
0.06290	0.48550
0.02660	0.48940
0.05480	0.50650
0.06660	0.49050
0.02280	0.43220
0.01640	0.96910
0.01600	0.77490
0.31210	0.73730
0.15970	0.72150
0.01080	0.49690
0.12330	0.55340
0.03610	0.30860
0.10020	0.65900
0.07720	0.39200
0.11000	0.62030
0.27560	0.58750
0.04540	0.76240
0.00660	0.42980
0.00400	0.60390
0.05340	0.50750
0.00670	0.28940
0.11200	0.80270
0.03470	0.73000
0.01950	0.80190
0.03570	0.28240
0.14300	0.56130
0.04450	0.47800
0.04270	0.52330
0.08870	0.34490
0.07470	0.59260
0.01620	0.38560
0.18880	0.88010
0.43570	0.59470
0.09990	0.88610
0.16490	0.67330
0.01930	0.46440
0.00560	0.53160
0.02050	0.45550
0.00820	0.41300
0.51440	4.93760
0.03970	0.61420
0.04960	0.39750
0.05640	0.41000
0.05390	0.62520
0.01010	0.31680
0.04690	0.87680
0.01270	0.40370
0.11550	0.50340
0.09350	0.48510
0.06350	0.98190
0.21630	0.57420
0.28130	0.67520
0.17860	0.54700
0.04400	0.46820
0.06120	0.32570
0.03260	0.89280
0.06540	0.62190
0.01140	0.45590
0.06870	0.80480
0.07120	1.28450
0.09910	1.21640
0.05110	0.60000
0.22980	0.69140
0.03120	0.46920
0.09810	0.47750
0.01570	0.99290
0.04130	0.36990
0.05130	1.45840
0.10480	0.64180
0.06650	0.81380
0.14260	1.18160
0.11250	0.71220
0.13870	0.71270
0.09720	0.83910
0.16950	0.81160
0.00560	0.13190
0.21960	0.83910
0.05400	0.54380
0.01710	0.50990
0.02840	0.88150
0.25200	0.88000
0.08950	0.62310
0.00150	0.48090
0.03270	0.38800
0.08470	0.59350
0.03560	0.62060
0.01580	0.38550
0.02420	1.11450
0.06240	0.54620
0.08060	0.63790
0.21990	0.59960
0.03860	0.94080
0.01890	0.47870
0.02610	0.64420
0.04720	1.08840
0.48210	2.71700
0.02480	0.64710
0.02300	0.28530
0.00870	0.20360
0.01340	0.60670
0.05220	2.51840
0.01240	1.03410
0.16920	0.81770
	
0.06110	0.40290
0.01490	0.41820
0.02330	0.51420
0.09620	0.63220
0.18820	0.85290
0.03560	0.66420
0.05920	1.42630
0.02710	0.52120
0.03040	1.58020
0.04970	0.73750
0.03000	1.04040
0.06040	0.76840
0.13400	0.40780
0.04740	0.53340
0.01610	0.48810
0.01380	0.48570
0.40520	1.79650
0.02860	0.59020
0.01280	1.01100
0.09820	0.79900
0.14570	0.70500
0.03070	0.61600
0.02110	0.33660
0.10730	1.11170
0.19610	0.84040
0.59720	1.79580
0.56740	1.62630
0.59180	1.56030
0.63830	1.63380
0.57640	1.63870
0.55440	1.33300
0.60350	1.64400
0.56990	1.38590
0.56770	1.33660
0.63560	1.40650
0.58210	1.65770
0.57270	1.63810
0.63040	2.04840
0.60940	1.27690
0.60840	1.48870
0.60450	1.58660
0.02790	0.57100
0.00260	0.72770
0.01810	0.34830
0.35530	1.07490
0.01660	0.64970
0.00270	0.35190
0.00060	0.45150
0.06850	0.68320
0.10020	0.76780
0.09770	0.86890
0.16000	0.43450
0.07870	0.48330
0.36970	1.18810
0.10120	0.67000
0.04740	0.37650
0.10520	0.85290
0.32280	0.69560
0.26280	0.89770
0.03700	0.44150
0.20960	0.69880
0.22130	0.66310
0.04730	0.52670
0.07390	0.65380
0.41790	1.46740
0.00240	0.53160
0.12300	1.21770
0.20430	0.49210
0.42510	1.03080
0.05840	1.14370
0.11490	0.76980
0.12140	0.81390
0.08650	0.93830
0.12270	0.46930
0.00210	0.34880
0.05420	0.57060
0.05260	0.67480
0.02180	0.49470
0.19660	0.65320
0.12190	0.61310
0.21690	0.73420
0.08260	0.68480
0.17170	0.62410
0.10400	0.57610
0.05840	0.97350
0.05090	0.37210
0.01310	0.58010
0.00000	0.42390
0.14010	0.80650
0.02920	0.33980
0.02820	0.72820
0.24950	0.52850
0.06420	0.74160
0.09960	0.48840
0.02000	0.42670
0.17540	0.88780
0.02400	0.25980
0.16760	0.72100
0.50450	0.74500
0.41910	0.72500
0.46200	0.73780
0.34280	0.74960
0.05380	1.01750
0.24420	0.59570
0.00000	0.18740
0.00280	0.52570
0.07770	0.56040
0.31580	0.65650
0.29720	0.68530
0.21010	0.59430
0.01600	0.80600
0.20000	0.99830
0.07270	0.53900
0.04970	0.90460
0.08140	0.58570
0.07560	1.21450
0.17180	0.76350
0.05160	0.53540
0.06010	1.32120
0.00200	0.76950
0.12080	0.69920
0.30330	0.75690
0.00890	0.30560
0.01070	1.38690
0.22310	1.10740
0.04530	0.82060
0.04840	0.52750
0.12060	0.50470
0.11770	0.72160
0.11230	0.68070
0.02120	0.47960
0.00000	0.41880
0.04380	0.64630
0.02870	0.16020
0.00000	0.19380
0.06270	0.54910
0.06670	0.44260
0.11830	0.68810
0.01100	0.52330
0.02620	0.31490
0.01980	0.36210
0.02320	0.61750
0.04890	0.65090
0.02830	0.52710
0.06610	0.99270
0.03740	1.17490
0.01640	0.56910
0.28730	0.76450
0.12590	0.71630
0.15390	0.89880
0.13060	0.45710
0.41600	1.07560
0.23280	0.63430
0.00600	0.67560
0.21070	0.75870
0.01660	0.23290
0.14590	1.14630
0.01280	0.35700
0.07320	0.77660
0.02260	0.59870
0.14370	0.94290
0.08200	1.21360
0.10090	0.48580
0.05930	0.76370
0.21530	0.59050
0.08400	0.98390
0.16400	1.61970
0.19250	0.37230
0.00000	0.37010
0.00530	0.45020
0.09230	0.80700
0.05550	0.42450
0.21060	1.39560
0.01060	0.41830
0.06370	0.60980
0.01000	0.49900
0.01710	0.43550
0.31090	0.52900
0.08290	1.83560
0.62220	0.66870
0.09690	0.35700
0.03190	0.48010
0.28200	0.74990
0.42410	0.79810
0.18300	0.90950
0.20700	0.61540
0.19370	0.29990
0.02470	0.55820
0.21980	0.71370
0.02610	0.56230
0.02980	0.55230
0.01710	0.38370
0.07490	0.37720
0.23450	1.20790
0.02660	0.31630
0.04110	0.84870
0.03900	0.55630
0.04620	0.58170
0.13620	0.68590
0.04810	0.73340
0.08020	0.61210
0.09830	0.67150
0.05480	0.63260
0.05040	1.14280
0.00720	0.37060
0.00940	0.30050
0.01950	0.44370
0.35450	1.16920
0.10410	0.38520
0.01750	0.42130
0.01780	0.53130
0.00960	0.53900
0.00000	0.36940
0.00740	0.28200
0.01420	0.41140
0.03870	0.59040
0.09930	0.56480
0.00930	0.15440
0.00540	0.32320
0.09370	0.68810
0.01510	0.55840
0.00280	0.81040
0.08930	0.68960
0.00990	0.48440
0.03310	0.32840
0.21510	0.48350
0.07620	0.74980
0.17110	0.31710
0.02370	0.21690
0.06700	0.91280
0.02010	0.84000
0.14650	0.99540
0.00770	0.37390
0.02060	0.70780
0.05910	0.43440
0.15820	0.41250
0.04190	0.67370
0.10160	0.76880
0.01530	0.39580
0.14830	0.59480
0.10060	0.42880
0.21930	1.12340
0.09450	0.65670
0.03570	0.52920
0.08890	0.64050
0.08770	0.45420
0.07350	0.45140
0.10190	0.73550
0.03500	1.28530
0.09650	0.60170
0.03250	0.64730
0.02000	0.41010
0.06900	0.61560
0.14050	0.72700
0.22660	0.66230
0.22550	0.66300
0.01270	0.34770
0.15270	0.87990
0.06650	0.56630
0.04360	0.53230
0.01240	0.34780
0.05390	0.91440
0.02310	0.96340
0.06320	0.45410
0.08950	0.57740
0.01810	0.32990
0.01640	0.49740
0.08090	0.85850
0.02520	0.77580
0.15480	0.94190
0.07160	0.37910
0.03780	0.52800
0.09000	0.47800
0.55900	1.91440
0.80170	22.38640
1.01270	3.53840
0.64520	1.50070
0.82940	6.02880
0.67920	2.56430
0.79280	36.35590
0.80370	22.75230
0.75780	2.76590
0.73900	36.61060
0.03360	0.41810
0.11740	1.19540
0.11860	1.31560
0.02410	0.38460
0.05160	0.59210
0.06140	0.70850
0.09830	0.69400
0.01210	0.46920
0.04650	0.41480
0.10780	0.49210
0.02400	2.26780
0.15950	0.66420
0.00790	0.53590
0.18440	1.34860
0.10890	1.25510
0.00250	0.40460
0.01500	0.47280
0.05600	1.83970
0.18660	0.85870
0.29770	0.88540
0.10440	0.63400
0.06850	0.25250
0.07010	0.86130
0.14800	2.71980
0.14050	2.42910
0.24240	0.42890
0.12800	0.51080
0.09370	0.63240
0.09360	0.63360
0.12110	0.66150
0.04980	0.48650
0.16120	0.63740
0.04920	0.85840
0.10970	1.19520
0.04720	0.64110
0.13220	0.50720
0.03110	0.66080
0.04190	0.54650
0.07510	0.54510
0.04560	1.11660
0.06580	0.74830
0.04040	0.35940
0.01890	0.47580
0.01880	0.96080
0.02410	0.85870
0.22260	0.46460
0.35510	0.69870
0.03040	0.66750
0.05540	0.56920
0.01130	1.17590
0.16060	0.73140
0.06850	0.56600
0.00190	0.51640
0.15810	1.06650
0.00420	0.99700
0.00040	0.44420
0.15070	0.62710
0.04450	0.49810
0.00560	0.40760
0.02400	0.40220
0.04460	1.02370
0.00000	0.26100
0.01380	0.39540
0.12640	0.82740
0.04620	0.74960
0.12980	1.04870
0.11970	0.58720
0.07130	1.28010
0.11360	1.06000
0.04740	1.23210
0.08250	0.51160
0.10100	0.55870
0.14010	0.73540
0.58370	0.84950
0.12410	1.01380
0.11220	0.98440
0.21750	0.43300
0.09240	0.73150
0.00000	0.69790
0.03940	0.49840
0.01290	1.59840
0.14950	0.68890
0.05170	0.85250
0.10920	0.67360
0.05600	0.64560
0.15610	0.42110
0.03920	0.63340
0.70450	8.61430
0.05410	0.84610
0.01580	0.53090
0.14040	0.66840
0.12430	0.64540
0.12890	0.62920
0.13960	0.65790
0.14300	0.36910
0.05520	0.37890
0.19160	0.87970
0.04320	0.62640
0.06960	0.60690
0.02420	1.09020
0.01100	0.46900
0.01760	0.64710
0.00000	0.50300
0.06860	1.00140
0.00880	0.92150
0.00700	0.25580
0.00170	0.24890
0.06740	0.83330
0.05910	0.44560
0.03590	0.45330
0.41350	1.06300
0.72350	3.85850
0.16940	0.62670
0.06410	0.53890
0.09820	0.59750
0.06730	1.19730
0.03100	0.39980
0.04060	0.34400
0.15110	0.69350
0.11860	0.41940
0.17090	0.62770
0.05560	0.66720
0.47730	1.74360
0.50060	1.89240
0.52410	1.84570
0.61070	1.36320
0.50560	1.72730
0.52300	1.44540
0.50470	1.61340
0.55400	1.52130
0.54920	1.14350
0.65050	1.15690
0.51410	1.86830
0.51950	1.09280
0.56830	1.68090
0.58050	1.23640
0.52940	1.93120
0.55160	1.62950
0.11450	0.45940
0.08030	0.55010
0.02650	0.54960
0.11490	0.59660
0.14180	0.58120
0.09630	0.59980
0.08580	0.36470
0.15070	0.56090
0.05480	0.48440
0.07930	0.28040
0.03920	1.01200
0.02750	0.38550
0.23550	0.39510
0.24160	0.52220
0.01040	0.59180
0.02880	0.42670
0.14360	0.43190
0.04450	0.41570
0.04760	0.46140
0.09720	1.18230
0.03440	1.11990
0.07890	0.50000
0.08320	0.51450
0.01030	0.32690
0.14520	0.43780
0.30640	0.86840
0.42850	0.92580
0.00100	0.40750
0.01140	0.20690
0.07620	0.42650
0.43480	1.19800
0.03490	0.35180
0.15350	0.54480
0.01330	0.42130
0.00830	0.60360
0.17330	0.52860
0.04810	0.32670
0.32610	1.82770
0.26810	2.77260
0.08650	0.51970
0.06390	0.39910
0.22150	0.92030
0.13760	0.89030
0.08560	0.63070
0.00300	0.46960
0.21450	0.50080
0.00740	1.06990
0.06790	0.36270
0.06830	0.50780
0.09270	0.90020
0.29740	0.76730
0.15520	0.85900
0.25320	0.74730
0.27130	0.71160
0.28960	0.64360
0.01360	0.33710
0.21240	0.89260
0.07750	0.83340
0.00180	0.33600
0.00510	0.92640
0.06750	0.51500
0.04870	0.34060
0.02580	0.63000
0.06780	1.08530
0.02610	0.51840
0.07760	0.80470
0.08010	0.44830
0.38800	1.87600
0.07930	0.73400
0.00680	0.23750
0.10390	0.92900
0.00650	0.61790
0.04210	0.28540
0.01860	0.63060
0.21050	0.89920
0.27780	1.64670
0.31640	0.91750
0.22800	1.02550
0.27920	1.47020
0.12410	1.14850
0.12650	0.69020
0.00740	0.55790
0.15640	0.53480
0.00950	0.15980
0.00820	0.15740
0.09850	0.79470
0.05810	0.74000
0.00000	0.56460
0.12250	0.46400
0.10710	0.85490
0.11320	0.59330
0.05500	0.82660
0.01870	0.55940
0.04360	0.54550
0.12110	0.56630
0.05980	1.80810
0.32830	1.09010
0.23630	24.54590
0.26920	0.94770
0.23480	0.78020
0.36250	1.29290
0.09810	0.48950
0.00000	0.56440
0.00550	0.91840
0.15120	1.11410
0.08070	0.51210
0.02210	0.63570
0.05040	0.56400
0.11210	0.42960
0.11930	1.38740
0.05630	1.02760
0.21910	0.97450
0.05580	0.44660
0.05250	0.40080
0.07490	0.68570
0.02470	0.73410
0.15120	0.61520
0.08170	0.57250
0.15330	0.85570
0.03500	0.84260
	
0.07280	0.52400
0.85670	1.16440
0.85950	1.54650
0.18600	0.87080
0.12010	0.46290
0.20820	0.65130
0.00240	1.00930
0.00850	0.26710
0.03770	1.08220
0.08410	0.37230
0.01740	0.29260
0.04260	0.57250
0.06020	0.49600
0.17830	0.72060
0.10890	0.65360
0.01580	0.66640
0.14470	0.75000
0.07540	0.50590
0.04610	0.49470
0.10680	0.52750
0.37170	1.31490
0.30190	0.61030
0.07120	0.63560
0.19230	0.72530
0.04710	0.37490
0.14240	0.79310
0.04530	0.72630
0.01910	0.99830
0.63900	2.10090
0.10590	0.81440
0.04090	0.54210
0.25480	1.41360
0.04520	0.85750
0.14780	0.84040
0.02380	0.81940
0.03670	0.54380
0.00100	1.01040
0.15310	0.63340
0.21480	0.89930
0.12720	1.40700
0.32080	0.62240
0.03340	0.54190
0.11870	0.74150
0.01270	0.21240
0.27770	0.81380
0.15200	0.62740
0.13630	0.68440
0.00060	0.61230
0.02900	0.62790
0.28610	1.03620
0.02080	0.57030
0.05990	0.44700
0.00950	0.59070
0.00790	0.61330
0.34470	0.94950
0.18780	0.58050
0.18450	0.56160
0.17800	0.63760
0.07030	0.59590
0.00790	0.27740
0.00920	0.54560
0.05170	0.62790
0.11170	0.95830
0.10610	0.34800
0.10360	0.34560
0.00660	0.33050
0.37600	0.78820
0.13530	1.65070
0.28130	0.73060
0.03750	0.40110
0.09290	0.33400
0.00600	0.68360
0.04160	0.39640
0.10220	0.81670
0.01980	0.53240
0.15080	0.76160
0.06210	0.59350
0.09610	0.58280
0.10360	0.61810
0.17260	0.73070
0.19060	0.77440
0.19470	0.82310
0.18950	0.76860
0.24810	0.71720
0.18910	0.78870
0.20330	0.80010
0.21400	0.78970
0.23350	0.52500
0.04140	0.48180
0.13940	0.85160
0.27200	0.51280
0.21650	1.29280
0.16650	0.50940
0.19240	0.55930
0.27470	0.90340
0.03330	0.46530
0.02870	0.65750
0.01010	0.47210
0.03540	0.44040
0.03610	0.38650
0.16110	0.62910
0.15610	0.75470
0.03200	0.53060
0.03200	0.54470
0.06340	0.66490
0.01380	0.50880
0.00980	0.09570
0.06420	0.61420
0.07580	1.19640
0.01860	0.61720
0.00780	0.39750
0.22160	0.65760
0.25010	0.93720
0.10250	0.86570
0.05760	0.54760
0.11120	1.69420
0.10990	0.93710
0.01400	0.46410
0.27230	0.79920
0.39890	69.93170
0.26840	1.95600
0.32470	3.12820
0.29200	2.24250
0.44250	1.46030
0.45770	1.84140
0.45620	1.82060
0.52980	1.28910
0.47780	1.84460
0.48230	1.47940
0.48080	1.42000
0.48730	1.30940
0.46110	1.38640
0.55440	1.20220
0.46720	1.95670
0.48200	1.31310
0.49250	1.54570
0.51030	1.17500
0.46270	1.79460
0.49480	1.41780
0.06010	0.39010
0.05340	1.19300
0.07130	0.46350
0.02310	0.63170
0.06620	0.53020
0.01910	0.77350
0.05440	0.52310
0.06340	0.60370
0.18380	0.52900
0.08010	0.52050
0.01850	0.46170
0.06180	0.33590
0.01780	1.48640
0.09630	0.63070
0.04720	0.62430
0.07450	0.30470
0.11460	0.68730
0.05450	0.52950
0.07180	0.36000
0.02190	0.58870
0.02720	1.38270
0.10130	0.60860
0.01040	0.41620
0.05020	0.71280
0.01030	0.26020
0.02640	0.58050
0.10420	0.67460
0.00490	0.48820
0.06750	0.48350
0.02670	0.45410
0.06040	0.64420
0.01440	0.77680
0.28710	0.88080
0.14320	1.10150
0.00510	0.50920
0.08770	0.56580
0.04290	0.30180
0.13450	0.86400
0.10000	0.81940
0.00000	0.38420
0.42150	1.89300
0.51440	0.90330
0.57010	0.85970
0.57830	0.85620
0.59490	0.74640
0.56420	0.87490
0.56660	0.87770
0.53950	0.91100
0.62250	1.10910
0.64250	1.10550
0.55720	0.84330
0.16430	0.60730
0.09610	1.77740
0.07350	1.30710
0.05810	0.93750
0.07960	1.23240
0.07000	1.15330
0.08210	0.44540
0.06540	0.49180
0.03410	0.38050
0.04040	0.45120
	
0.08600	0.47810
0.01270	0.39770
0.03220	0.81280
0.16020	0.76390
0.08850	0.41220
0.03190	0.70750
0.21030	0.70280
0.14320	0.48280
0.14320	0.48280
0.10550	0.53980
0.05690	0.67680
0.10310	0.45160
0.02120	0.50570
0.05550	1.36240
0.24930	0.39460
0.14110	0.40320
0.03240	2.28470
0.00000	0.33460
0.02880	0.53310
0.18140	0.48870
0.28710	1.25170
0.02460	0.38910
0.04290	0.60430
0.04390	0.94140
0.02670	0.47690
0.07400	0.79100
0.07940	0.46000
0.09470	1.01830
0.26070	0.91930
0.22130	0.62360
0.14710	0.75180
0.14810	0.68490
0.13820	0.75460
0.12660	0.66610
0.12370	0.66590
0.13750	0.71820
0.02420	0.37970
0.01200	0.53980
0.08310	0.69260
0.44800	0.95780
0.20450	0.91690
0.08290	0.44850
0.10150	0.86400
0.15540	0.89550
0.00370	0.29150
0.13390	0.55610
0.00300	0.86450
0.00000	0.61560
0.03850	0.54590
0.02240	0.46560
0.13120	0.84200
0.09210	0.68260
0.06130	0.46600
0.02200	0.68520
0.08620	0.49250
0.02560	0.41080
0.02460	0.71400
0.09710	0.45830
0.03430	0.55430
0.06650	0.96990
0.04760	0.36380
0.06660	0.48230
0.01350	0.48310
0.22030	0.99130
0.08960	0.30040
0.00870	0.74240
0.05900	0.65120
0.09630	0.74060
0.05680	0.47750
0.21160	2.25780
0.21580	1.71830
0.03520	0.53910
0.18910	0.83350
0.27320	0.94200
0.01150	0.32720
0.05570	0.75620
0.03880	0.47980
0.00540	0.26340
0.06180	0.70070
0.07790	0.44550
0.17700	0.67930
0.01960	0.30160
0.00500	0.89790
0.04950	0.71060
0.04090	0.97020
0.05990	0.44380
0.00650	0.38190
0.06150	1.46760
0.00000	0.40930
0.14330	0.45400
0.03830	0.53440
0.21920	0.73890
0.06050	0.44270
0.19080	0.48210
0.10010	0.57330
0.01510	0.62160
0.01500	0.37290
0.15250	0.28470
0.00210	0.05160
0.12090	0.47740
0.12240	0.48110
0.16270	0.56680
0.02120	0.72400
0.15320	0.92460
0.05910	0.51240
0.13390	0.59420
0.03280	0.33340
0.14950	0.87340
0.00000	0.47220
0.00750	0.77260
0.10460	0.78390
0.07350	0.97680
0.20450	0.99580
0.14830	0.86690
0.12480	0.58900
0.10020	0.54630
0.02490	0.34380
0.19970	0.59530
0.08400	0.57830
0.11190	0.66950
0.31310	0.55930
0.00000	0.55790
0.04050	1.28000
0.06120	0.53980
0.02640	0.38530
0.06150	1.01000
0.03990	0.56070
	
	
0.20420	0.99560
0.09970	0.50220
0.22940	0.43360
0.58800	1.68520
0.13740	0.63050
0.07310	0.45840
0.02220	0.39080
0.00000	0.65390
0.12160	0.71700
0.02360	0.64490
0.02430	0.36580
0.24170	0.29360
0.07690	0.46940
0.22370	1.30900
0.00980	0.41760
0.02170	0.54770
0.08710	0.57060
0.00000	0.41630
0.02410	0.81690
0.08720	0.49890
0.20940	0.88460
0.01450	0.75630
0.11500	0.57410
0.00330	3.33760
0.02740	0.33530
0.00000	0.45190
0.03080	0.65560
0.11460	0.48740
0.04250	0.57990
0.38710	1.12390
0.38250	1.08280
0.23420	1.26790
0.01050	0.37360
0.01050	0.37360
0.07450	0.38250
0.01250	2.69330
0.05580	0.57310
0.01210	0.25240
0.06210	0.62290
0.01920	0.96690
0.06670	0.75750
0.16270	0.95930
0.04090	0.67100
0.21500	0.71860
0.01310	0.37610
0.03320	0.60010
0.27870	1.56860
0.00790	0.52910
0.21950	0.83050
0.03050	0.44390
0.18510	0.69380
0.06430	0.52850
0.02430	0.43110
0.12860	2.04880
0.08090	0.46900
0.12700	0.56810
0.03950	0.64840
0.07770	0.41870
0.14840	0.71470
0.23630	1.02130
0.08770	0.75180
0.10760	0.46840
0.00130	0.44120
0.05420	1.01380
0.15080	0.90010
0.07080	1.03360
0.00040	0.43670
0.13170	0.55830
0.20110	0.89180
0.01970	1.61890
0.02700	0.64270
0.03140	0.24850
0.20910	0.66420
0.17180	0.45390
0.11600	0.67330
0.11210	0.69930
0.02960	0.64450
0.16880	0.50500
0.12090	0.45210
0.12230	0.74260
0.09320	0.46030
0.19370	0.65790
0.06860	0.46960
0.09370	0.73760
0.87000	1.57720
0.11690	0.61130
0.03560	0.64600
0.04620	0.94360
0.24510	1.20840
0.03840	0.52570
0.11920	1.04210
0.03540	0.53460
0.00480	0.27530
0.18360	1.25370
0.09270	0.72640
0.14830	0.55810
0.32440	0.83580
0.27630	1.01470
0.06990	0.48760
0.06140	0.55240
0.08490	0.43860
0.05400	0.51890
0.18720	0.92210
0.12010	0.60490
0.07030	0.70750
0.06060	0.55550
0.05340	0.84550
0.04420	0.45680
0.10750	0.59730
0.06410	0.56780
0.08240	1.41320
0.00910	0.43200
0.05600	1.10530
0.08760	0.42690
0.07830	0.36580
0.06970	0.45300
0.11390	0.58970
0.04720	0.44280
0.06870	0.73140
0.00160	0.28150
0.01010	0.57580
0.00950	0.84930
0.01800	0.40140
0.14700	0.80130
0.12630	1.05360
	
	
	
	
	
	
	
0.00860	1.06360
0.07060	0.64800
0.25770	0.76630
0.04050	0.40530
0.00060	0.46250
0.00460	0.48520
0.07580	0.89690
0.02570	0.78710
0.09570	0.86680
0.01240	0.53420
0.00780	0.54890
0.04610	0.43510
0.22330	1.81400
0.13820	0.85790
0.05980	0.68320
0.04130	0.82750
0.04570	0.66860
0.02480	0.55260
0.06550	0.53040
0.01250	0.58450
0.16880	0.63650
0.03300	1.39280
0.00050	0.47550
0.04870	0.54500
0.14270	0.74420
0.03700	0.60400
0.09210	0.65770
0.03540	0.58540
0.05060	0.57240
0.07110	0.58580
0.03470	0.74870
0.26980	0.48820
0.10720	0.80600
0.09760	0.44140
0.05960	0.47300
0.29530	1.93690
0.33290	0.64640
0.19920	0.66700
0.08760	0.54570
0.05230	0.45330
0.08280	0.54260
0.00640	0.46020
0.11770	1.07640
0.13480	0.49890
0.08810	0.66010
0.12480	0.75730
0.22820	1.15360
0.00510	0.36720
0.01340	0.43880
0.11940	1.00230
0.29510	0.67250
0.07150	0.49780
0.34330	0.94530
0.30370	0.74520
0.29000	0.64450
0.28410	1.04950
0.23580	1.70030
0.00040	0.41060
0.04040	0.44940
0.07280	0.63790
0.22800	1.03890
0.09450	0.59820
0.15190	0.46650
0.01790	0.63250
0.17220	0.51390
0.07110	0.40020
0.06270	0.57250
0.08190	0.37340
0.05620	0.57170
0.07880	0.57990
0.06260	0.78700
0.01800	0.73880
0.01430	0.71290
0.03760	0.97520
0.27220	1.33460
0.28060	1.45360
0.11760	0.62170
0.26370	0.90320
0.35390	0.91280
0.00640	0.23960
0.08480	0.45150
0.08220	0.63810
0.04410	0.87590
0.04980	0.55600
0.02750	0.70560
0.22380	0.69770
0.01880	0.36670
0.02840	0.40740
0.03310	0.57060
0.02690	0.56090
0.04690	0.40480
0.01880	0.45190
0.10050	1.51870
0.00640	0.53850
0.00640	0.32940
0.02020	0.57110
0.04740	0.26810
0.07510	1.56780
0.39020	0.65640
0.02070	0.89820
0.31300	0.87080
0.06620	0.93810
0.68670	2.25640
0.62390	1.30450
0.50890	1.15750
0.70660	2.02200
0.69180	2.20140
0.74230	2.20380
0.08690	1.47760
0.17110	0.89920
0.17080	0.60600
0.12000	0.50070
0.05850	0.75020
0.13210	0.71000
0.10810	1.40760
0.08110	0.80150
0.09480	0.92590
0.15930	0.59250
0.01010	0.91230
0.21050	0.95880
0.05720	0.39560
0.12340	1.52400
0.03520	0.37300
0.05950	1.06400
0.00820	0.36090
0.05420	0.88880
0.08870	0.39600
0.18580	0.61360
0.10520	0.65610
0.13380	0.65450
0.07150	0.47290
0.09410	0.48330
0.09040	0.70120
0.09970	1.42580
0.05270	0.76520
0.01790	0.77650
0.08190	0.47000
0.02440	0.37520
0.29630	0.90320
0.33910	1.04670
0.30910	0.97350
0.34990	0.97390
0.28070	0.87180
0.30390	1.00410
0.25210	0.81100
0.36960	1.08390
0.29720	0.93940
0.28170	1.00220
0.24140	0.76580
0.28800	1.00980
0.28360	0.94340
0.27990	0.72870
0.02320	0.20050
0.02790	0.54470
0.40890	0.60770
0.00190	0.52880
0.03700	0.58970
0.04030	0.59410
0.04950	0.60280
0.09330	0.59410
0.03380	0.76560
0.12760	0.64190
0.01780	0.41280
0.00960	0.36980
0.15130	0.39020
0.05410	0.96530
0.03560	0.41090
0.11540	0.48490
0.16780	1.10240
0.24310	0.70360
0.02910	0.54900
0.05900	0.51780
0.56440	2.54970
0.60310	2.95010
0.01160	0.27270
0.13530	0.76870
0.16920	0.95410
0.13190	0.72210
0.13340	0.93170
0.32030	1.14230
0.52830	68.03420
0.39880	1.12760
0.02710	1.48310
0.01180	0.47600
0.19290	0.74100
0.04890	0.45730
0.02260	1.20460
0.03760	0.44720
0.03680	0.38690
0.12810	0.89630
0.50930	0.95270
0.00570	0.76580
0.15210	0.77730
0.00210	0.39910
0.05630	0.72090
0.03390	1.39620
0.33670	0.78600
0.49620	0.91410
0.02550	0.49630
0.03890	0.61630
0.04290	0.45420
0.00480	0.25010
0.05780	1.72780
0.02020	1.31850
0.01210	0.32030
0.39950	0.66260
0.14740	0.40180
0.02200	0.40360
0.35400	0.90750
0.01090	0.77810
0.02560	0.61560
0.19460	71.58780
